Nome;Número
Sucesso20322;+258864858909
Sucesso20323;+258868243867
Sucesso20324;+258865289714
Sucesso20325;+258866863234
Sucesso20326;+258867210575
Sucesso20327;+258865983161
Sucesso20328;+258868129537
Sucesso20329;+258864149465
Sucesso20330;+258862391160
Sucesso20331;+258868875762
Sucesso20332;+258865975346
Sucesso20333;+258864811594
Sucesso20334;+258865844317
Sucesso20335;+258865900819
Sucesso20336;+258864266662
Sucesso20337;+258861071232
Sucesso20338;+258863457816
Sucesso20339;+258863411557
Sucesso20340;+258864969470
Sucesso20341;+258865190454
Sucesso20342;+258861568634
Sucesso20343;+258868678773
Sucesso20344;+258863368829
Sucesso20345;+258861900024
Sucesso20346;+258869837647
Sucesso20347;+258862245051
Sucesso20348;+258864643285
Sucesso20349;+258865878668
Sucesso20350;+258868118050
Sucesso20351;+258863771442
Sucesso20352;+258865287022
Sucesso20353;+258863885526
Sucesso20354;+258861016521
Sucesso20355;+258869875692
Sucesso20356;+258867358689
Sucesso20357;+258863834994
Sucesso20358;+258864334846
Sucesso20359;+258868700163
Sucesso20360;+258869725010
Sucesso20361;+258869213435
Sucesso20362;+258866394090
Sucesso20363;+258863943610
Sucesso20364;+258861140968
Sucesso20365;+258862420241
Sucesso20366;+258861694835
Sucesso20367;+258869591965
Sucesso20368;+258864196797
Sucesso20369;+258867107014
Sucesso20370;+258868347644
Sucesso20371;+258863370337
Sucesso20372;+258865317713
Sucesso20373;+258869547489
Sucesso20374;+258868161818
Sucesso20375;+258862581286
Sucesso20376;+258867783898
Sucesso20377;+258866244441
Sucesso20378;+258866405579
Sucesso20379;+258862976075
Sucesso20380;+258869192086
Sucesso20381;+258869624283
Sucesso20382;+258864773378
Sucesso20383;+258863033741
Sucesso20384;+258867502528
Sucesso20385;+258864380143
Sucesso20386;+258862026467
Sucesso20387;+258862980715
Sucesso20388;+258867251748
Sucesso20389;+258865074639
Sucesso20390;+258861549336
Sucesso20391;+258863486826
Sucesso20392;+258861534766
Sucesso20393;+258866600401
Sucesso20394;+258868086157
Sucesso20395;+258862578180
Sucesso20396;+258869117510
Sucesso20397;+258869479900
Sucesso20398;+258863560237
Sucesso20399;+258862037774
Sucesso20400;+258865867617
Sucesso20401;+258865509369
Sucesso20402;+258862353989
Sucesso20403;+258866501723
Sucesso20404;+258864984227
Sucesso20405;+258862355125
Sucesso20406;+258863385017
Sucesso20407;+258867276177
Sucesso20408;+258868058530
Sucesso20409;+258866747597
Sucesso20410;+258863233408
Sucesso20411;+258862161492
Sucesso20412;+258863612032
Sucesso20413;+258868082499
Sucesso20414;+258864255185
Sucesso20415;+258862848793
Sucesso20416;+258864328163
Sucesso20417;+258861860479
Sucesso20418;+258868238501
Sucesso20419;+258862969883
Sucesso20420;+258869570830
Sucesso20421;+258867772166
Sucesso20422;+258861367158
Sucesso20423;+258862411541
Sucesso20424;+258861104225
Sucesso20425;+258866174206
Sucesso20426;+258864611078
Sucesso20427;+258865142511
Sucesso20428;+258863812639
Sucesso20429;+258868527296
Sucesso20430;+258867030059
Sucesso20431;+258863861566
Sucesso20432;+258866516941
Sucesso20433;+258866189721
Sucesso20434;+258868663597
Sucesso20435;+258861862553
Sucesso20436;+258869629698
Sucesso20437;+258862341595
Sucesso20438;+258865913066
Sucesso20439;+258865360684
Sucesso20440;+258861098679
Sucesso20441;+258861189324
Sucesso20442;+258866581051
Sucesso20443;+258868024951
Sucesso20444;+258867400827
Sucesso20445;+258864224694
Sucesso20446;+258865137321
Sucesso20447;+258864910337
Sucesso20448;+258867953992
Sucesso20449;+258861349929
Sucesso20450;+258865118110
Sucesso20451;+258866488343
Sucesso20452;+258866105851
Sucesso20453;+258863843162
Sucesso20454;+258868015493
Sucesso20455;+258863401456
Sucesso20456;+258863361711
Sucesso20457;+258863917478
Sucesso20458;+258868696781
Sucesso20459;+258862483842
Sucesso20460;+258865544054
Sucesso20461;+258869711525
Sucesso20462;+258864431377
Sucesso20463;+258865967516
Sucesso20464;+258865443477
Sucesso20465;+258865050144
Sucesso20466;+258866959156
Sucesso20467;+258863733561
Sucesso20468;+258867310176
Sucesso20469;+258866908018
Sucesso20470;+258862420264
Sucesso20471;+258862655262
Sucesso20472;+258865094103
Sucesso20473;+258865276789
Sucesso20474;+258869357202
Sucesso20475;+258861097932
Sucesso20476;+258869120818
Sucesso20477;+258865467329
Sucesso20478;+258867739021
Sucesso20479;+258864591768
Sucesso20480;+258868246772
Sucesso20481;+258862087404
Sucesso20482;+258861273916
Sucesso20483;+258862610787
Sucesso20484;+258861034640
Sucesso20485;+258861763024
Sucesso20486;+258867029320
Sucesso20487;+258869903248
Sucesso20488;+258867667271
Sucesso20489;+258867946819
Sucesso20490;+258861594418
Sucesso20491;+258868352171
Sucesso20492;+258867729062
Sucesso20493;+258861936559
Sucesso20494;+258861496540
Sucesso20495;+258865438503
Sucesso20496;+258867593503
Sucesso20497;+258867124990
Sucesso20498;+258866973132
Sucesso20499;+258866042192
Sucesso20500;+258863374114
Sucesso20501;+258861639547
Sucesso20502;+258862224444
Sucesso20503;+258863072731
Sucesso20504;+258867386160
Sucesso20505;+258864569214
Sucesso20506;+258862353894
Sucesso20507;+258864655992
Sucesso20508;+258864361861
Sucesso20509;+258865819554
Sucesso20510;+258864921617
Sucesso20511;+258862469050
Sucesso20512;+258867417196
Sucesso20513;+258868724280
Sucesso20514;+258865160001
Sucesso20515;+258865837183
Sucesso20516;+258861154126
Sucesso20517;+258869289496
Sucesso20518;+258869297338
Sucesso20519;+258869613415
Sucesso20520;+258862627558
Sucesso20521;+258866447366
Sucesso20522;+258867387026
Sucesso20523;+258864050406
Sucesso20524;+258862648790
Sucesso20525;+258869658450
Sucesso20526;+258867996483
Sucesso20527;+258864323903
Sucesso20528;+258869535554
Sucesso20529;+258865816722
Sucesso20530;+258862657761
Sucesso20531;+258865410615
Sucesso20532;+258864877989
Sucesso20533;+258865840564
Sucesso20534;+258867624752
Sucesso20535;+258869392631
Sucesso20536;+258867314889
Sucesso20537;+258863839472
Sucesso20538;+258869399584
Sucesso20539;+258865793026
Sucesso20540;+258865905535
Sucesso20541;+258863942979
Sucesso20542;+258868219222
Sucesso20543;+258861336320
Sucesso20544;+258867245524
Sucesso20545;+258869185113
Sucesso20546;+258864715050
Sucesso20547;+258861396303
Sucesso20548;+258867088178
Sucesso20549;+258868939821
Sucesso20550;+258861095247
Sucesso20551;+258868421823
Sucesso20552;+258869136388
Sucesso20553;+258864661353
Sucesso20554;+258868918088
Sucesso20555;+258868738444
Sucesso20556;+258866247191
Sucesso20557;+258862508363
Sucesso20558;+258867291284
Sucesso20559;+258869606143
Sucesso20560;+258861877964
Sucesso20561;+258861426068
Sucesso20562;+258866880514
Sucesso20563;+258867035677
Sucesso20564;+258868784301
Sucesso20565;+258868008265
Sucesso20566;+258867255611
Sucesso20567;+258866268859
Sucesso20568;+258867377040
Sucesso20569;+258865975128
Sucesso20570;+258863951804
Sucesso20571;+258866541013
Sucesso20572;+258867848322
Sucesso20573;+258865264269
Sucesso20574;+258862624989
Sucesso20575;+258866638120
Sucesso20576;+258868457403
Sucesso20577;+258862620647
Sucesso20578;+258861779593
Sucesso20579;+258864127849
Sucesso20580;+258867153174
Sucesso20581;+258869492825
Sucesso20582;+258864225531
Sucesso20583;+258865148825
Sucesso20584;+258868918720
Sucesso20585;+258865828890
Sucesso20586;+258867003215
Sucesso20587;+258864375071
Sucesso20588;+258866902969
Sucesso20589;+258861422066
Sucesso20590;+258866146134
Sucesso20591;+258869903321
Sucesso20592;+258861699034
Sucesso20593;+258866942020
Sucesso20594;+258861934349
Sucesso20595;+258869160482
Sucesso20596;+258867620345
Sucesso20597;+258869769274
Sucesso20598;+258865597010
Sucesso20599;+258866669625
Sucesso20600;+258861306502
Sucesso20601;+258864114505
Sucesso20602;+258869065759
Sucesso20603;+258864203170
Sucesso20604;+258866676917
Sucesso20605;+258869100197
Sucesso20606;+258864463210
Sucesso20607;+258864094343
Sucesso20608;+258861214451
Sucesso20609;+258862528826
Sucesso20610;+258863226607
Sucesso20611;+258867293872
Sucesso20612;+258865056826
Sucesso20613;+258863432844
Sucesso20614;+258863759263
Sucesso20615;+258863166249
Sucesso20616;+258866769973
Sucesso20617;+258867263970
Sucesso20618;+258869384320
Sucesso20619;+258869889589
Sucesso20620;+258866055932
Sucesso20621;+258869323378
Sucesso20622;+258869340347
Sucesso20623;+258863923771
Sucesso20624;+258866165635
Sucesso20625;+258862677031
Sucesso20626;+258862105902
Sucesso20627;+258866993143
Sucesso20628;+258864986252
Sucesso20629;+258865984819
Sucesso20630;+258867641683
Sucesso20631;+258865703155
Sucesso20632;+258863803312
Sucesso20633;+258864486962
Sucesso20634;+258862906099
Sucesso20635;+258861940739
Sucesso20636;+258861337127
Sucesso20637;+258863551165
Sucesso20638;+258869719185
Sucesso20639;+258865168402
Sucesso20640;+258861811235
Sucesso20641;+258864644767
Sucesso20642;+258864011918
Sucesso20643;+258869928329
Sucesso20644;+258868004956
Sucesso20645;+258867816997
Sucesso20646;+258866155997
Sucesso20647;+258863506099
Sucesso20648;+258866722387
Sucesso20649;+258865206673
Sucesso20650;+258867135879
Sucesso20651;+258864318081
Sucesso20652;+258861880042
Sucesso20653;+258869325014
Sucesso20654;+258864655599
Sucesso20655;+258864404236
Sucesso20656;+258864977489
Sucesso20657;+258865951572
Sucesso20658;+258867366212
Sucesso20659;+258862278066
Sucesso20660;+258863047420
Sucesso20661;+258865108564
Sucesso20662;+258869757593
Sucesso20663;+258862762138
Sucesso20664;+258864238247
Sucesso20665;+258861438172
Sucesso20666;+258868629104
Sucesso20667;+258861066294
Sucesso20668;+258865003376
Sucesso20669;+258867031216
Sucesso20670;+258865914284
Sucesso20671;+258866286831
Sucesso20672;+258867245871
Sucesso20673;+258868651542
Sucesso20674;+258866877943
Sucesso20675;+258869477585
Sucesso20676;+258864622891
Sucesso20677;+258867776390
Sucesso20678;+258864935088
Sucesso20679;+258867692286
Sucesso20680;+258861722504
Sucesso20681;+258865817548
Sucesso20682;+258861656667
Sucesso20683;+258869677696
Sucesso20684;+258867393630
Sucesso20685;+258864257468
Sucesso20686;+258864207233
Sucesso20687;+258866277083
Sucesso20688;+258861781472
Sucesso20689;+258866694324
Sucesso20690;+258863447623
Sucesso20691;+258862786069
Sucesso20692;+258867019490
Sucesso20693;+258866374624
Sucesso20694;+258867017344
Sucesso20695;+258864039888
Sucesso20696;+258867738710
Sucesso20697;+258863954062
Sucesso20698;+258866289184
Sucesso20699;+258862962535
Sucesso20700;+258869483017
Sucesso20701;+258864804230
Sucesso20702;+258865999676
Sucesso20703;+258866949591
Sucesso20704;+258861223694
Sucesso20705;+258866085911
Sucesso20706;+258863563802
Sucesso20707;+258864277310
Sucesso20708;+258863411476
Sucesso20709;+258862973639
Sucesso20710;+258866698419
Sucesso20711;+258861869621
Sucesso20712;+258866761889
Sucesso20713;+258862806789
Sucesso20714;+258867208357
Sucesso20715;+258867091108
Sucesso20716;+258864108406
Sucesso20717;+258861196831
Sucesso20718;+258869710500
Sucesso20719;+258861694535
Sucesso20720;+258869277873
Sucesso20721;+258865787336
Sucesso20722;+258862574286
Sucesso20723;+258864769544
Sucesso20724;+258866471627
Sucesso20725;+258866104054
Sucesso20726;+258868545007
Sucesso20727;+258865473039
Sucesso20728;+258865831409
Sucesso20729;+258863019433
Sucesso20730;+258868129018
Sucesso20731;+258863499910
Sucesso20732;+258866604604
Sucesso20733;+258867744339
Sucesso20734;+258862274934
Sucesso20735;+258863879549
Sucesso20736;+258867065106
Sucesso20737;+258868514172
Sucesso20738;+258865955162
Sucesso20739;+258862344941
Sucesso20740;+258867769916
Sucesso20741;+258869685827
Sucesso20742;+258868661498
Sucesso20743;+258861228213
Sucesso20744;+258869703429
Sucesso20745;+258867574517
Sucesso20746;+258864344274
Sucesso20747;+258863872645
Sucesso20748;+258865321312
Sucesso20749;+258861935063
Sucesso20750;+258861313948
Sucesso20751;+258861203794
Sucesso20752;+258865137125
Sucesso20753;+258866930164
Sucesso20754;+258867698478
Sucesso20755;+258869223621
Sucesso20756;+258864919128
Sucesso20757;+258863242100
Sucesso20758;+258862202556
Sucesso20759;+258867631155
Sucesso20760;+258861348897
Sucesso20761;+258868435511
Sucesso20762;+258862044809
Sucesso20763;+258861986825
Sucesso20764;+258863522625
Sucesso20765;+258861422787
Sucesso20766;+258868591523
Sucesso20767;+258862985808
Sucesso20768;+258868256241
Sucesso20769;+258867567842
Sucesso20770;+258861948863
Sucesso20771;+258863283573
Sucesso20772;+258865718520
Sucesso20773;+258868003493
Sucesso20774;+258867812225
Sucesso20775;+258866274545
Sucesso20776;+258866308594
Sucesso20777;+258865854561
Sucesso20778;+258865018595
Sucesso20779;+258869101913
Sucesso20780;+258867697467
Sucesso20781;+258862710744
Sucesso20782;+258869199209
Sucesso20783;+258864486097
Sucesso20784;+258866039975
Sucesso20785;+258865474174
Sucesso20786;+258861256468
Sucesso20787;+258863880686
Sucesso20788;+258866363179
Sucesso20789;+258869547861
Sucesso20790;+258867234214
Sucesso20791;+258861547521
Sucesso20792;+258864422275
Sucesso20793;+258864683757
Sucesso20794;+258867391364
Sucesso20795;+258861429560
Sucesso20796;+258866737019
Sucesso20797;+258864016213
Sucesso20798;+258861831185
Sucesso20799;+258865183761
Sucesso20800;+258868584376
Sucesso20801;+258866894782
Sucesso20802;+258865980222
Sucesso20803;+258869254166
Sucesso20804;+258863097777
Sucesso20805;+258862146615
Sucesso20806;+258866917833
Sucesso20807;+258866107828
Sucesso20808;+258868155429
Sucesso20809;+258866970743
Sucesso20810;+258866091952
Sucesso20811;+258866011804
Sucesso20812;+258863530831
Sucesso20813;+258868217492
Sucesso20814;+258867600610
Sucesso20815;+258862075291
Sucesso20816;+258861604019
Sucesso20817;+258864636431
Sucesso20818;+258866970688
Sucesso20819;+258861743747
Sucesso20820;+258867011581
Sucesso20821;+258863556328
Sucesso20822;+258861694940
Sucesso20823;+258862587518
Sucesso20824;+258865655956
Sucesso20825;+258863465722
Sucesso20826;+258862506007
Sucesso20827;+258869539189
Sucesso20828;+258869833106
Sucesso20829;+258862336892
Sucesso20830;+258868792168
Sucesso20831;+258868568893
Sucesso20832;+258869728059
Sucesso20833;+258863816150
Sucesso20834;+258864967814
Sucesso20835;+258863569723
Sucesso20836;+258868292724
Sucesso20837;+258861901214
Sucesso20838;+258868820938
Sucesso20839;+258864572210
Sucesso20840;+258864469528
Sucesso20841;+258861362004
Sucesso20842;+258868935065
Sucesso20843;+258865074580
Sucesso20844;+258866858520
Sucesso20845;+258863995873
Sucesso20846;+258866966109
Sucesso20847;+258869539016
Sucesso20848;+258867755534
Sucesso20849;+258867341300
Sucesso20850;+258861872417
Sucesso20851;+258861684367
Sucesso20852;+258867529892
Sucesso20853;+258863310512
Sucesso20854;+258864150605
Sucesso20855;+258868529503
Sucesso20856;+258866468245
Sucesso20857;+258865212527
Sucesso20858;+258864318830
Sucesso20859;+258863328812
Sucesso20860;+258869968099
Sucesso20861;+258864667086
Sucesso20862;+258869773339
Sucesso20863;+258867747142
Sucesso20864;+258861929249
Sucesso20865;+258863927130
Sucesso20866;+258869333041
Sucesso20867;+258868232995
Sucesso20868;+258866923118
Sucesso20869;+258868470233
Sucesso20870;+258869634925
Sucesso20871;+258864311585
Sucesso20872;+258861854631
Sucesso20873;+258868237944
Sucesso20874;+258863704281
Sucesso20875;+258867324724
Sucesso20876;+258861067661
Sucesso20877;+258864961752
Sucesso20878;+258862227709
Sucesso20879;+258865601615
Sucesso20880;+258866941938
Sucesso20881;+258868938256
Sucesso20882;+258863101965
Sucesso20883;+258863711921
Sucesso20884;+258866531864
Sucesso20885;+258868531506
Sucesso20886;+258867480957
Sucesso20887;+258863995849
Sucesso20888;+258868795375
Sucesso20889;+258866230853
Sucesso20890;+258869989044
Sucesso20891;+258861292323
Sucesso20892;+258868372823
Sucesso20893;+258867017660
Sucesso20894;+258866301217
Sucesso20895;+258868937147
Sucesso20896;+258861743071
Sucesso20897;+258864257969
Sucesso20898;+258864539980
Sucesso20899;+258869810054
Sucesso20900;+258861410130
Sucesso20901;+258862462625
Sucesso20902;+258862046860
Sucesso20903;+258867326431
Sucesso20904;+258868833140
Sucesso20905;+258869866659
Sucesso20906;+258862136237
Sucesso20907;+258868989788
Sucesso20908;+258869308410
Sucesso20909;+258861844802
Sucesso20910;+258863424200
Sucesso20911;+258869389198
Sucesso20912;+258866798843
Sucesso20913;+258861425156
Sucesso20914;+258865155028
Sucesso20915;+258865116896
Sucesso20916;+258861969617
Sucesso20917;+258862634098
Sucesso20918;+258869495464
Sucesso20919;+258861033997
Sucesso20920;+258864808628
Sucesso20921;+258868055481
Sucesso20922;+258865564823
Sucesso20923;+258863769083
Sucesso20924;+258869819057
Sucesso20925;+258866964857
Sucesso20926;+258861412591
Sucesso20927;+258866725404
Sucesso20928;+258868311358
Sucesso20929;+258867379631
Sucesso20930;+258862852606
Sucesso20931;+258869048587
Sucesso20932;+258862708776
Sucesso20933;+258861255869
Sucesso20934;+258867966687
Sucesso20935;+258863835731
Sucesso20936;+258862836116
Sucesso20937;+258862679751
Sucesso20938;+258863047148
Sucesso20939;+258868283682
Sucesso20940;+258861829340
Sucesso20941;+258866850752
Sucesso20942;+258861212656
Sucesso20943;+258866120913
Sucesso20944;+258869572398
Sucesso20945;+258869976858
Sucesso20946;+258862367682
Sucesso20947;+258866719957
Sucesso20948;+258868985750
Sucesso20949;+258865753791
Sucesso20950;+258866947289
Sucesso20951;+258863058483
Sucesso20952;+258869520189
Sucesso20953;+258862015465
Sucesso20954;+258864077441
Sucesso20955;+258865901959
Sucesso20956;+258861364149
Sucesso20957;+258869891298
Sucesso20958;+258862160608
Sucesso20959;+258865931778
Sucesso20960;+258869245730
Sucesso20961;+258863460848
Sucesso20962;+258863110570
Sucesso20963;+258862300455
Sucesso20964;+258867430373
Sucesso20965;+258869309315
Sucesso20966;+258868054550
Sucesso20967;+258862645904
Sucesso20968;+258864025754
Sucesso20969;+258861059388
Sucesso20970;+258866293312
Sucesso20971;+258863859070
Sucesso20972;+258867537616
Sucesso20973;+258869893745
Sucesso20974;+258861944741
Sucesso20975;+258867991802
Sucesso20976;+258863809086
Sucesso20977;+258867685314
Sucesso20978;+258861383544
Sucesso20979;+258861517813
Sucesso20980;+258868276111
Sucesso20981;+258868950556
Sucesso20982;+258861194768
Sucesso20983;+258868451306
Sucesso20984;+258867025195
Sucesso20985;+258864136471
Sucesso20986;+258867996637
Sucesso20987;+258866589982
Sucesso20988;+258869260950
Sucesso20989;+258866061143
Sucesso20990;+258864596985
Sucesso20991;+258862567305
Sucesso20992;+258866807094
Sucesso20993;+258864058425
Sucesso20994;+258868495222
Sucesso20995;+258867428822
Sucesso20996;+258867280272
Sucesso20997;+258861565644
Sucesso20998;+258863292196
Sucesso20999;+258864140294
Sucesso21000;+258868527226
Sucesso21001;+258867184419
Sucesso21002;+258867075726
Sucesso21003;+258868628801
Sucesso21004;+258868442206
Sucesso21005;+258869081343
Sucesso21006;+258864884553
Sucesso21007;+258864558229
Sucesso21008;+258865017308
Sucesso21009;+258861310163
Sucesso21010;+258862322733
Sucesso21011;+258869430648
Sucesso21012;+258866113007
Sucesso21013;+258867060941
Sucesso21014;+258864806199
Sucesso21015;+258867676216
Sucesso21016;+258868013686
Sucesso21017;+258869794014
Sucesso21018;+258865594275
Sucesso21019;+258863406180
Sucesso21020;+258863586944
Sucesso21021;+258861238304
Sucesso21022;+258862722576
Sucesso21023;+258864199529
Sucesso21024;+258864590485
Sucesso21025;+258867961717
Sucesso21026;+258865802297
Sucesso21027;+258868886929
Sucesso21028;+258868027061
Sucesso21029;+258869313918
Sucesso21030;+258864748250
Sucesso21031;+258864017380
Sucesso21032;+258863913193
Sucesso21033;+258861093967
Sucesso21034;+258866598459
Sucesso21035;+258865890621
Sucesso21036;+258865175664
Sucesso21037;+258866805722
Sucesso21038;+258864324844
Sucesso21039;+258866186901
Sucesso21040;+258865583876
Sucesso21041;+258867753137
Sucesso21042;+258861159182
Sucesso21043;+258863405806
Sucesso21044;+258867461652
Sucesso21045;+258861158256
Sucesso21046;+258861422397
Sucesso21047;+258869337241
Sucesso21048;+258868951807
Sucesso21049;+258864863699
Sucesso21050;+258861217855
Sucesso21051;+258868368730
Sucesso21052;+258869092679
Sucesso21053;+258862598334
Sucesso21054;+258866648674
Sucesso21055;+258868071380
Sucesso21056;+258865612112
Sucesso21057;+258868633323
Sucesso21058;+258864864525
Sucesso21059;+258866354658
Sucesso21060;+258865099494
Sucesso21061;+258861714278
Sucesso21062;+258868593095
Sucesso21063;+258868946150
Sucesso21064;+258866944534
Sucesso21065;+258866621125
Sucesso21066;+258865207278
Sucesso21067;+258866374623
Sucesso21068;+258864123585
Sucesso21069;+258868957221
Sucesso21070;+258862869273
Sucesso21071;+258861717698
Sucesso21072;+258866933869
Sucesso21073;+258868573574
Sucesso21074;+258868164835
Sucesso21075;+258865536734
Sucesso21076;+258866508613
Sucesso21077;+258862860892
Sucesso21078;+258862752525
Sucesso21079;+258869169345
Sucesso21080;+258865132632
Sucesso21081;+258864624866
Sucesso21082;+258865045384
Sucesso21083;+258864357216
Sucesso21084;+258862146303
Sucesso21085;+258862712191
Sucesso21086;+258867928763
Sucesso21087;+258868745701
Sucesso21088;+258865597290
Sucesso21089;+258861408411
Sucesso21090;+258864514124
Sucesso21091;+258866158356
Sucesso21092;+258869334539
Sucesso21093;+258868519148
Sucesso21094;+258865169799
Sucesso21095;+258863242318
Sucesso21096;+258863797288
Sucesso21097;+258867195498
Sucesso21098;+258868251760
Sucesso21099;+258866092454
Sucesso21100;+258864290570
Sucesso21101;+258863388774
Sucesso21102;+258866881127
Sucesso21103;+258865184593
Sucesso21104;+258868402716
Sucesso21105;+258861068645
Sucesso21106;+258865888930
Sucesso21107;+258866380183
Sucesso21108;+258865617466
Sucesso21109;+258863931989
Sucesso21110;+258868205921
Sucesso21111;+258864604205
Sucesso21112;+258861862626
Sucesso21113;+258861268845
Sucesso21114;+258869879870
Sucesso21115;+258866392067
Sucesso21116;+258865628831
Sucesso21117;+258868855509
Sucesso21118;+258864837245
Sucesso21119;+258869017323
Sucesso21120;+258867379550
Sucesso21121;+258862177798
Sucesso21122;+258869058259
Sucesso21123;+258863382272
Sucesso21124;+258869594756
Sucesso21125;+258869983785
Sucesso21126;+258869470035
Sucesso21127;+258862603542
Sucesso21128;+258865454448
Sucesso21129;+258867974531
Sucesso21130;+258861064048
Sucesso21131;+258867210777
Sucesso21132;+258866611456
Sucesso21133;+258867680627
Sucesso21134;+258861438721
Sucesso21135;+258862869655
Sucesso21136;+258866534331
Sucesso21137;+258862904227
Sucesso21138;+258861367671
Sucesso21139;+258865743989
Sucesso21140;+258868419187
Sucesso21141;+258865800226
Sucesso21142;+258868023227
Sucesso21143;+258864135615
Sucesso21144;+258867986943
Sucesso21145;+258868865440
Sucesso21146;+258868697697
Sucesso21147;+258861684636
Sucesso21148;+258861236913
Sucesso21149;+258866382340
Sucesso21150;+258864833457
Sucesso21151;+258864138010
Sucesso21152;+258864781450
Sucesso21153;+258861880421
Sucesso21154;+258868190357
Sucesso21155;+258861733179
Sucesso21156;+258868555446
Sucesso21157;+258868565864
Sucesso21158;+258868973622
Sucesso21159;+258868396306
Sucesso21160;+258863802283
Sucesso21161;+258869326070
Sucesso21162;+258866752719
Sucesso21163;+258869049592
Sucesso21164;+258867862633
Sucesso21165;+258863066774
Sucesso21166;+258865094692
Sucesso21167;+258866073962
Sucesso21168;+258861544265
Sucesso21169;+258862886244
Sucesso21170;+258864584635
Sucesso21171;+258869497009
Sucesso21172;+258861471708
Sucesso21173;+258862765397
Sucesso21174;+258864525827
Sucesso21175;+258867548060
Sucesso21176;+258866300898
Sucesso21177;+258866825241
Sucesso21178;+258861751494
Sucesso21179;+258862819825
Sucesso21180;+258864242059
Sucesso21181;+258867075035
Sucesso21182;+258862015559
Sucesso21183;+258864330388
Sucesso21184;+258869940508
Sucesso21185;+258862280326
Sucesso21186;+258863662876
Sucesso21187;+258869952705
Sucesso21188;+258869769302
Sucesso21189;+258864655807
Sucesso21190;+258869802407
Sucesso21191;+258863783686
Sucesso21192;+258863288071
Sucesso21193;+258863170806
Sucesso21194;+258868368470
Sucesso21195;+258861892331
Sucesso21196;+258862969084
Sucesso21197;+258863876648
Sucesso21198;+258868689306
Sucesso21199;+258865260665
Sucesso21200;+258865219287
Sucesso21201;+258862265668
Sucesso21202;+258861524348
Sucesso21203;+258869155369
Sucesso21204;+258869609273
Sucesso21205;+258864017651
Sucesso21206;+258862502459
Sucesso21207;+258862586101
Sucesso21208;+258862342225
Sucesso21209;+258861500236
Sucesso21210;+258865411723
Sucesso21211;+258864787499
Sucesso21212;+258863397262
Sucesso21213;+258864213184
Sucesso21214;+258863185916
Sucesso21215;+258862916766
Sucesso21216;+258867150245
Sucesso21217;+258864146187
Sucesso21218;+258866094474
Sucesso21219;+258869701920
Sucesso21220;+258869131730
Sucesso21221;+258867110206
Sucesso21222;+258868359533
Sucesso21223;+258868356703
Sucesso21224;+258866263937
Sucesso21225;+258867406146
Sucesso21226;+258868367750
Sucesso21227;+258868622878
Sucesso21228;+258869715161
Sucesso21229;+258864623634
Sucesso21230;+258868738025
Sucesso21231;+258862106266
Sucesso21232;+258863290704
Sucesso21233;+258863953693
Sucesso21234;+258863669779
Sucesso21235;+258866203716
Sucesso21236;+258869590744
Sucesso21237;+258862257482
Sucesso21238;+258863562436
Sucesso21239;+258861233783
Sucesso21240;+258867954256
Sucesso21241;+258863450584
Sucesso21242;+258865572239
Sucesso21243;+258869016778
Sucesso21244;+258866785057
Sucesso21245;+258862490441
Sucesso21246;+258861557400
Sucesso21247;+258869581797
Sucesso21248;+258869091724
Sucesso21249;+258867479438
Sucesso21250;+258868881923
Sucesso21251;+258865592193
Sucesso21252;+258869957708
Sucesso21253;+258869710672
Sucesso21254;+258865379205
Sucesso21255;+258867416738
Sucesso21256;+258864668447
Sucesso21257;+258866686153
Sucesso21258;+258869847933
Sucesso21259;+258867150999
Sucesso21260;+258862701506
Sucesso21261;+258864534959
Sucesso21262;+258861730202
Sucesso21263;+258866129043
Sucesso21264;+258867819670
Sucesso21265;+258861658745
Sucesso21266;+258869759779
Sucesso21267;+258868975291
Sucesso21268;+258869083480
Sucesso21269;+258868879213
Sucesso21270;+258866033193
Sucesso21271;+258865705569
Sucesso21272;+258862718182
Sucesso21273;+258862886145
Sucesso21274;+258866458428
Sucesso21275;+258864986401
Sucesso21276;+258868203152
Sucesso21277;+258867224020
Sucesso21278;+258867592487
Sucesso21279;+258862931632
Sucesso21280;+258861317548
Sucesso21281;+258867710354
Sucesso21282;+258861189052
Sucesso21283;+258869185919
Sucesso21284;+258866570744
Sucesso21285;+258863307365
Sucesso21286;+258863466346
Sucesso21287;+258862228546
Sucesso21288;+258865829938
Sucesso21289;+258868559107
Sucesso21290;+258868025466
Sucesso21291;+258862349099
Sucesso21292;+258866735438
Sucesso21293;+258863786219
Sucesso21294;+258863442622
Sucesso21295;+258864205446
Sucesso21296;+258864183623
Sucesso21297;+258862839482
Sucesso21298;+258864203293
Sucesso21299;+258863055724
Sucesso21300;+258867070047
Sucesso21301;+258867848749
Sucesso21302;+258861412889
Sucesso21303;+258863614790
Sucesso21304;+258865710440
Sucesso21305;+258861698142
Sucesso21306;+258867189223
Sucesso21307;+258869915748
Sucesso21308;+258866626981
Sucesso21309;+258867971026
Sucesso21310;+258869546225
Sucesso21311;+258869959116
Sucesso21312;+258866458041
Sucesso21313;+258864118087
Sucesso21314;+258865886029
Sucesso21315;+258864204510
Sucesso21316;+258868140834
Sucesso21317;+258862238315
Sucesso21318;+258869093313
Sucesso21319;+258865138662
Sucesso21320;+258865825252
